,Id,lid,Output_Voucher_No,Output_Voucher_Date,Output_Item_Code,FG_Name,Output_Item_Name,Output_Batch_No,Output_Purity,Output_Recovery,Output_UOM,Output_Quantity,JobWork_Rate,JobWork_Value,Output_Rate,Output_Value,Consume_lid,Consume_Voucher_No,Consume_Voucher_Date,Consume_Item_Code,Consume_Item_Name,Consume_Batch_No,Consume_UOM,Consume_Quantity,Consume_Rate,Consume_Value
114,115,5912,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,24589.0,SSM2223JWGRN00013,2022-04-29,26000086,4-FTMP RECOVERED TOLUENE,031/21-22,KGS,652.0,5.0,3260.0
115,116,5912,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,24589.0,SSM2223JWGRN00013,2022-04-29,26000086,4-FTMP RECOVERED TOLUENE,032/21-22,KGS,254.0,21.65,1270.0
116,117,232820,SSM2324JWGRN00013,12/04/2023,26000083,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,4-FTMP CRUDE,#08+09/23,0,0,KGS,1075.0,180.81,194370.75,1787.79,1921870.72,,,,,,,,,,
117,118,230790,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,232820.0,SSM2324JWGRN00013,2023-04-12,26000086,4-FTMP RECOVERED TOLUENE,23DFTMP1020029,KGS,830.0,5.0,4150.0
118,119,230790,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,232820.0,SSM2324JWGRN00013,2023-04-12,26000086,4-FTMP RECOVERED TOLUENE,23DFTMP1020030,KGS,70.0,70.36,350.0
119,120,451989,SSM2425JWGRN00013,13/04/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#04/24,0,0,KGS,7035.0,0.0,0.0,106.18,746984.71,,,,,,,,,,
120,121,447343,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,451989.0,SSM2425JWGRN00013,2024-04-13,26000028,"RECOVERED 2,4 DCT",25CDCBL1020001,KGS,2102.0,263.86,244823.83
121,122,447343,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,451989.0,SSM2425JWGRN00013,2024-04-13,26000028,"RECOVERED 2,4 DCT",25BDCBL1020001,KGS,2680.0,116.48,312159.98
122,123,448899,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,451989.0,SSM2425JWGRN00013,2024-04-13,26000028,"RECOVERED 2,4 DCT",24EDCBL1040009,KGS,22.0,116.48,2562.47
123,124,448899,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,451989.0,SSM2425JWGRN00013,2024-04-13,26000028,"RECOVERED 2,4 DCT",25CDCBL1020002,KGS,1333.0,400.87,155254.67
124,125,24609,SSM2223JWGRN00014,24/04/2022,26000196,DIMETHYL-2-METHYL GLUTARATE,MGDM DISTILLED METHANOL,AAL/029/22-23,,,KGS,3050.0,16.0,48800.0,25.16,76724.86,,,,,,,,,,
125,126,24609,SSM2223JWGRN00014,24/04/2022,26000196,DIMETHYL-2-METHYL GLUTARATE,MGDM DISTILLED METHANOL,AAL/029/22-23,,,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
126,127,24609,SSM2223JWGRN00014,24/04/2022,26000197,DIMETHYL-2-METHYL GLUTARATE,MGDM METHANOL RESIDUE,AAAL/003/22-23,,,KGS,310.0,4.92,1525.2,4.92,1525.2,,,,,,,,,,
127,128,20425,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,24609.0,SSM2223JWGRN00014,2022-04-24,26000157,MGDM RECOVERED METHANOL,#008/21-22(P-I),KGS,100.0,5.0,500.0
128,129,10837,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,24609.0,SSM2223JWGRN00014,2022-04-24,26000157,MGDM RECOVERED METHANOL,,KGS,81.0,5.0,404.95
129,130,10837,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,24609.0,SSM2223JWGRN00014,2022-04-24,26000157,MGDM RECOVERED METHANOL,,KGS,93.0,5.0,464.99
130,131,10837,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,24609.0,SSM2223JWGRN00014,2022-04-24,26000157,MGDM RECOVERED METHANOL,,KGS,100.0,5.0,499.98
131,132,10837,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,24609.0,SSM2223JWGRN00014,2022-04-24,26000157,MGDM RECOVERED METHANOL,,KGS,5135.0,5.0,25674.97
132,133,10837,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,24609.0,SSM2223JWGRN00014,2022-04-24,26000157,MGDM RECOVERED METHANOL,,KGS,76.0,5.0,379.97
133,134,233968,SSM2324JWGRN00014,14/04/2023,26000008,"2,3 DI CHLORO PYRIDINE","2,3 DCP CRUDE",#05+06+07+08/24,0,0,KGS,1754.0,50.0,87700.0,438.22,768631.08,,,,,,,,,,
134,135,222372,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,233968.0,SSM2324JWGRN00014,2023-04-14,26000009,"2,3 DCP IIND CROP",23DDCPY1110080,KGS,26.5,754.72,1766.67
135,136,222372,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,233968.0,SSM2324JWGRN00014,2023-04-14,26000009,"2,3 DCP IIND CROP",23DDCPY1110081,KGS,250.0,47.45,11861.15
136,137,222372,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,233968.0,SSM2324JWGRN00014,2023-04-14,26000009,"2,3 DCP IIND CROP",23DDCPY1110082,KGS,300.0,48.49,14546.33
137,138,222372,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,233968.0,SSM2324JWGRN00014,2023-04-14,26000009,"2,3 DCP IIND CROP",23DDCPY1110083,KGS,300.0,42.72,12814.69
138,139,222372,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,233968.0,SSM2324JWGRN00014,2023-04-14,26000009,"2,3 DCP IIND CROP",23DDCPY1110084,KGS,400.0,66.92,26768.2
139,140,222372,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,233968.0,SSM2324JWGRN00014,2023-04-14,26000009,"2,3 DCP IIND CROP",23DDCPY1110085,KGS,300.0,70.36,21107.16
140,141,222372,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,233968.0,SSM2324JWGRN00014,2023-04-14,26000009,"2,3 DCP IIND CROP",23DDCPY1110086,KGS,300.0,66.5,19948.67
141,142,222372,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,233968.0,SSM2324JWGRN00014,2023-04-14,26000009,"2,3 DCP IIND CROP",23DDCPY1110087,KGS,300.0,68.34,20503.01
142,143,222372,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,233968.0,SSM2324JWGRN00014,2023-04-14,26000009,"2,3 DCP IIND CROP",23DDCPY1110088,KGS,208.5,71.68,14944.35
143,144,222375,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,233968.0,SSM2324JWGRN00014,2023-04-14,26000009,"2,3 DCP IIND CROP",23DDCPY1110088,KGS,91.5,71.68,6558.31
144,145,222375,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,233968.0,SSM2324JWGRN00014,2023-04-14,26000009,"2,3 DCP IIND CROP",23DDCPY1110089,KGS,300.0,46.3,13888.74
145,146,222375,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,233968.0,SSM2324JWGRN00014,2023-04-14,26000009,"2,3 DCP IIND CROP",23DDCPY1110090,KGS,300.0,62.98,18892.98
146,147,222375,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,233968.0,SSM2324JWGRN00014,2023-04-14,26000009,"2,3 DCP IIND CROP",23DDCPY1110091,KGS,300.0,80.81,24244.23
147,148,222375,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,233968.0,SSM2324JWGRN00014,2023-04-14,26000009,"2,3 DCP IIND CROP",23DDCPY1110092,KGS,300.0,69.5,20848.48
148,149,222375,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,233968.0,SSM2324JWGRN00014,2023-04-14,26000009,"2,3 DCP IIND CROP",23DDCPY1110093,KGS,300.0,84.18,25252.36
149,150,222375,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,233968.0,SSM2324JWGRN00014,2023-04-14,26000009,"2,3 DCP IIND CROP",23DDCPY1110008,KGS,250.0,132.12,33028.83
150,151,222375,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,233968.0,SSM2324JWGRN00014,2023-04-14,26000009,"2,3 DCP IIND CROP",23DDCPY1110094,KGS,300.0,78.99,23697.87
151,152,222375,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,233968.0,SSM2324JWGRN00014,2023-04-14,26000009,"2,3 DCP IIND CROP",23DDCPY1110009,KGS,800.0,17.87,14293.94
152,153,222375,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,233968.0,SSM2324JWGRN00014,2023-04-14,26000009,"2,3 DCP IIND CROP",23DDCPY1110095,KGS,63.5,425.61,3813.7
153,154,452005,SSM2425JWGRN00014,15/04/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#05/24,0,0,KGS,5750.0,0.0,0.0,154.75,889834.96,,,,,,,,,,
154,155,452005,SSM2425JWGRN00014,15/04/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#05/24,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
155,156,448899,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,452005.0,SSM2425JWGRN00014,2024-04-15,26000028,"RECOVERED 2,4 DCT",25CDCBL1020002,KGS,3250.0,164.42,378527.88
156,157,24808,SSM2223JWGRN00015,30/04/2022,26000196,DIMETHYL-2-METHYL GLUTARATE,MGDM DISTILLED METHANOL,AAL/038/22-23,,,KGS,2490.0,15.5,38595.0,37.57,93541.11,,,,,,,,,,
157,158,24808,SSM2223JWGRN00015,30/04/2022,26000196,DIMETHYL-2-METHYL GLUTARATE,MGDM DISTILLED METHANOL,AAL/038/22-23,,,KGS,3005.0,16.5,49582.5,16.5,49582.5,,,,,,,,,,
158,159,14157,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,24808.0,SSM2223JWGRN00015,2022-04-30,26000157,MGDM RECOVERED METHANOL,,KGS,4350.0,5.0,21749.26
159,160,15346,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,24808.0,SSM2223JWGRN00015,2022-04-30,26000157,MGDM RECOVERED METHANOL,,KGS,36.0,5.0,179.99
160,161,15346,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,24808.0,SSM2223JWGRN00015,2022-04-30,26000157,MGDM RECOVERED METHANOL,,KGS,3.0,5.0,15.0
161,162,15346,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,24808.0,SSM2223JWGRN00015,2022-04-30,26000157,MGDM RECOVERED METHANOL,,KGS,3295.0,5.0,16472.45
162,163,15346,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,24808.0,SSM2223JWGRN00015,2022-04-30,26000157,MGDM RECOVERED METHANOL,,KGS,3306.0,5.0,16529.41
163,164,234130,SSM2324JWGRN00015,09/04/2023,26000196,DIMETHYL-2-METHYL GLUTARATE,MGDM DISTILLED METHANOL,#011/23,0,0,KGS,3705.0,11.0,40755.0,18.17,67310.0,,,,,,,,,,
164,165,223912,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,234130.0,SSM2324JWGRN00015,2023-04-09,26000157,MGDM RECOVERED METHANOL,23CMGDM3010068,KGS,4815.0,5.19,24075.0
165,166,224182,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,234130.0,SSM2324JWGRN00015,2023-04-09,26000157,MGDM RECOVERED METHANOL,23CMGDM3010066,KGS,390.0,5.0,1950.0
166,167,224182,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,234130.0,SSM2324JWGRN00015,2023-04-09,26000157,MGDM RECOVERED METHANOL,23CMGDM3010069,KGS,106.0,235.85,530.0
167,168,25614,SSM2223JWGRN00016,06/05/2022,31000028,N-METHYL-2-OXO-2-PHENYLACETAMIDE,N-METHYL-2-OXO-2-PHENYLACETAMIDE,#009/22(P-I),,,KGS,950.0,150.0,142500.0,3076.3,2922485.64,,,,,,,,,,
168,169,16804,,,,N-METHYL-2-OXO-2-PHENYLACETAMIDE,,,,,,,,,,,25614.0,SSM2223JWGRN00016,2022-05-06,31000028,N-METHYL-2-OXO-2-PHENYLACETAMIDE,224/20-21(RP),KGS,867.0,3164.92,2743985.64
169,170,16804,,,,N-METHYL-2-OXO-2-PHENYLACETAMIDE,,,,,,,,,,,25614.0,SSM2223JWGRN00016,2022-05-06,28000020,NMOPA SFG,215/20-21,KGS,15.0,1982.0,29730.0
170,171,16804,,,,N-METHYL-2-OXO-2-PHENYLACETAMIDE,,,,,,,,,,,25614.0,SSM2223JWGRN00016,2022-05-06,26000126,NMOPA - IIND CROP,224/20-21,KGS,114.0,55.0,6270.0
171,172,234366,SSM2324JWGRN00016,09/04/2023,26000204,DIMETHYL-2-METHYL GLUTARATE,MGN PURE,#010/23,0,0,KGS,6595.0,16.0,105520.0,201.38,1328113.15,,,,,,,,,,
172,173,454781,SSM2425JWGRN00016,07/04/2024,28000019,METHYL-2-CHLORO PROPIONATE,M2CP SFG,#MAX-RP-333/24,0,0,KGS,1550.0,0.0,0.0,125.87,195095.95,,,,,,,,,,
173,174,432251,,,,METHYL-2-CHLORO PROPIONATE,,,,,,,,,,,454781.0,SSM2425JWGRN00016,2024-04-07,26000119,M2CP CRUDE,24CMCLP2010027,KGS,2526.0,258.67,195095.96
174,175,25773,SSM2223JWGRN00017,03/05/2022,26000083,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,4-FTMP CRUDE,#15+16+17+18/22,,,KGS,2790.0,161.0,449190.0,2472.09,6897118.67,,,,,,,,,,
175,176,5912,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,25773.0,SSM2223JWGRN00017,2022-05-03,26000086,4-FTMP RECOVERED TOLUENE,030/21-22,KGS,203.0,15.52,1015.0
176,177,5912,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,25773.0,SSM2223JWGRN00017,2022-05-03,26000086,4-FTMP RECOVERED TOLUENE,032/21-22,KGS,846.0,6.5,4230.0
177,178,5912,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,25773.0,SSM2223JWGRN00017,2022-05-03,26000086,4-FTMP RECOVERED TOLUENE,033/21-22,KGS,951.0,5.78,4755.0
178,179,234385,SSM2324JWGRN00017,10/04/2023,26000204,DIMETHYL-2-METHYL GLUTARATE,MGN PURE,#013/23,0,0,KGS,7390.0,16.0,118240.0,199.4,1473585.64,,,,,,,,,,
179,180,454790,SSM2425JWGRN00017,09/04/2024,29000033,METHYL-2-CHLORO PROPIONATE,M2CP INTERCUT-2,#MAX-RP-336/24,0,0,KGS,8790.0,0.0,0.0,33.61,295424.4,,,,,,,,,,
180,181,432251,,,,METHYL-2-CHLORO PROPIONATE,,,,,,,,,,,454790.0,SSM2425JWGRN00017,2024-04-09,26000119,M2CP CRUDE,24CMCLP2010027,KGS,3825.0,170.83,295424.4
181,182,25799,SSM2223JWGRN00018,04/05/2022,26000083,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,4-FTMP CRUDE,#19+20/22,,,KGS,1217.0,161.0,195937.0,2815.22,3426126.33,,,,,,,,,,
182,183,5912,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,25799.0,SSM2223JWGRN00018,2022-05-04,26000086,4-FTMP RECOVERED TOLUENE,033/21-22,KGS,149.0,36.91,745.0
183,184,5912,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,25799.0,SSM2223JWGRN00018,2022-05-04,26000086,4-FTMP RECOVERED TOLUENE,034/21-22,KGS,851.0,5.73,4255.0
184,185,234392,SSM2324JWGRN00018,11/04/2023,26000204,DIMETHYL-2-METHYL GLUTARATE,MGN PURE,#014/23,0,0,KGS,7550.0,16.0,120800.0,198.8,1500951.7,,,,,,,,,,
185,186,454855,SSM2425JWGRN00018,09/04/2024,29000032,METHYL-2-CHLORO PROPIONATE,M2CP INTERCUT-1,337/24,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
186,187,454855,SSM2425JWGRN00018,09/04/2024,29000032,METHYL-2-CHLORO PROPIONATE,M2CP INTERCUT-1,337/24,0,0,KGS,425.0,0.0,0.0,58.86,25017.32,,,,,,,,,,
187,188,454855,SSM2425JWGRN00018,09/04/2024,29000033,METHYL-2-CHLORO PROPIONATE,M2CP INTERCUT-2,337/24,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
188,189,454855,SSM2425JWGRN00018,09/04/2024,29000033,METHYL-2-CHLORO PROPIONATE,M2CP INTERCUT-2,337/24,0,0,KGS,3405.0,0.0,0.0,16.98,57814.1,,,,,,,,,,
189,190,425626,,,,METHYL-2-CHLORO PROPIONATE,,,,,,,,,,,454855.0,SSM2425JWGRN00018,2024-04-09,29000032,M2CP INTERCUT-1,BTO-S/19/0130,KGS,669.0,30.28,20257.32
190,191,25812,SSM2223JWGRN00019,06/05/2022,26000083,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,4-FTMP CRUDE,#21+22/22,,,KGS,1198.0,161.0,192878.0,2925.25,3504447.33,,,,,,,,,,
191,192,5912,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,25812.0,SSM2223JWGRN00019,2022-05-06,26000086,4-FTMP RECOVERED TOLUENE,034/21-22,KGS,125.0,39.04,625.0
192,193,5912,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,25812.0,SSM2223JWGRN00019,2022-05-06,26000086,4-FTMP RECOVERED TOLUENE,035/21-22,KGS,375.0,9.01,1875.0
193,194,234410,SSM2324JWGRN00019,14/04/2023,26000204,DIMETHYL-2-METHYL GLUTARATE,MGN PURE,#018/23,0,0,KGS,7620.0,16.0,121920.0,198.17,1510020.01,,,,,,,,,,
194,195,26117,SSM2223JWGRN00020,09/05/2022,26000083,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,4-FTMP CRUDE,#23+24/22,,,KGS,1097.0,161.0,176617.0,3113.36,3415356.33,,,,,,,,,,
195,196,5912,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,26117.0,SSM2223JWGRN00020,2022-05-09,26000086,4-FTMP RECOVERED TOLUENE,035/21-22,KGS,301.0,11.23,1505.0
196,197,5912,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,26117.0,SSM2223JWGRN00020,2022-05-09,26000086,4-FTMP RECOVERED TOLUENE,036/21-22,KGS,699.0,7.71,3495.0
197,198,235540,SSM2324JWGRN00020,14/04/2023,26000196,DIMETHYL-2-METHYL GLUTARATE,MGDM DISTILLED METHANOL,#017/23,0,0,KGS,3875.0,11.0,42625.0,19.21,74455.0,,,,,,,,,,
198,199,212586,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,235540.0,SSM2324JWGRN00020,2023-04-14,26000157,MGDM RECOVERED METHANOL,23CMGDM4020057,KGS,0.647,1566.05,3.24
199,200,212586,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,235540.0,SSM2324JWGRN00020,2023-04-14,26000157,MGDM RECOVERED METHANOL,23CMGDM3010062,KGS,0.353,63744.38,1.77
200,201,224182,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,235540.0,SSM2324JWGRN00020,2023-04-14,26000157,MGDM RECOVERED METHANOL,23CMGDM3010069,KGS,4894.0,5.11,24470.0
201,202,225455,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,235540.0,SSM2324JWGRN00020,2023-04-14,26000157,MGDM RECOVERED METHANOL,23CMGDM3010070,KGS,1471.0,17.0,7355.0
202,203,26121,SSM2223JWGRN00021,09/05/2022,26000083,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,4-FTMP CRUDE,#25+26/22,,,KGS,1453.0,161.0,233933.0,2394.54,3479272.33,,,,,,,,,,
203,204,5912,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,26121.0,SSM2223JWGRN00021,2022-05-09,26000086,4-FTMP RECOVERED TOLUENE,036/21-22,KGS,379.0,14.22,1895.0
204,205,5912,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,26121.0,SSM2223JWGRN00021,2022-05-09,26000086,4-FTMP RECOVERED TOLUENE,037/21-22,KGS,621.0,8.65,3105.0
205,206,236175,SSM2324JWGRN00021,17/04/2023,26000083,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,4-FTMP CRUDE,#10+11+12+13/23,0,0,KGS,2110.0,180.81,381509.1,1896.74,4002112.7,,,,,,,,,,
206,207,457386,SSM2425JWGRN00021,20/04/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#06/24,0,0,KGS,7480.0,0.0,0.0,97.32,727940.46,,,,,,,,,,
207,208,448899,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,457386.0,SSM2425JWGRN00021,2024-04-20,26000028,"RECOVERED 2,4 DCT",25CDCBL1020002,KGS,5.0,106872.98,582.35
208,209,450634,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,457386.0,SSM2425JWGRN00021,2024-04-20,26000028,"RECOVERED 2,4 DCT",25BDCBL1020002,KGS,3295.0,116.47,383771.6
209,210,451604,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,457386.0,SSM2425JWGRN00021,2024-04-20,26000028,"RECOVERED 2,4 DCT",25CDCBL1020003,KGS,2950.0,159.11,343586.51
210,211,26131,SSM2223JWGRN00022,11/05/2022,26000083,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,4-FTMP CRUDE,#27+28/22,,,KGS,1459.0,161.0,234899.0,2064.97,3012785.0,,,,,,,,,,
211,212,457654,SSM2425JWGRN00022,16/04/2024,31000033,SPENT SOLVENT,SPENT SOLVENT,343/24,0,0,KGS,11030.0,0.0,0.0,5.0,55121.36,,,,,,,,,,
212,213,457654,SSM2425JWGRN00022,16/04/2024,31000033,SPENT SOLVENT,SPENT SOLVENT,343/24,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
213,214,26152,SSM2223JWGRN00023,13/05/2022,26000083,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,4-FTMP CRUDE,#29+30/22,,,KGS,1127.0,161.0,181447.0,3047.73,3434786.97,,,,,,,,,,
214,215,5912,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,26152.0,SSM2223JWGRN00023,2022-05-13,26000086,4-FTMP RECOVERED TOLUENE,037/21-22,KGS,3.0,1790.0,15.0
215,216,13211,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,26152.0,SSM2223JWGRN00023,2022-05-13,26000086,4-FTMP RECOVERED TOLUENE,,KGS,965.0,5.14,4824.85
216,217,236673,SSM2324JWGRN00023,17/04/2023,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#02+03(P1)/23,0,0,KGS,1800.0,335.0,603000.0,2510.76,4519364.4,,,,,,,,,,
217,218,207085,,,,"2,6 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,236673.0,SSM2324JWGRN00023,2023-04-17,26000166,"2,6 DCBN (STAGE-I) RECOVERED ACETIC ACID",23BDMBA1010032,KGS,269.0,13.94,1345.0
218,219,207085,,,,"2,6 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,236673.0,SSM2324JWGRN00023,2023-04-17,26000166,"2,6 DCBN (STAGE-I) RECOVERED ACETIC ACID",23BDMBA1010033,KGS,900.0,5.0,4500.0
219,220,207085,,,,"2,6 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,236673.0,SSM2324JWGRN00023,2023-04-17,26000166,"2,6 DCBN (STAGE-I) RECOVERED ACETIC ACID",23BDMBA1010034,KGS,1130.0,5.0,5650.0
220,221,207085,,,,"2,6 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,236673.0,SSM2324JWGRN00023,2023-04-17,26000166,"2,6 DCBN (STAGE-I) RECOVERED ACETIC ACID",23BDMBA1180002,KGS,140.0,5.13,717.95
221,222,211481,,,,"2,6 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,236673.0,SSM2324JWGRN00023,2023-04-17,26000166,"2,6 DCBN (STAGE-I) RECOVERED ACETIC ACID",23BDMBA1010034,KGS,717.0,9.21,3585.0
222,223,457783,SSM2425JWGRN00023,08/04/2024,26000009,"2,3 DI CHLORO PYRIDINE","2,3 DCP IIND CROP",01/24,0,0,KGS,6305.0,0.0,0.0,24.87,156818.25,,,,,,,,,,
223,224,293463,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,457783.0,SSM2425JWGRN00023,2024-04-08,26000009,"2,3 DCP IIND CROP",24EDCPY1110073,KGS,181.0,80.11,13122.68
224,225,293463,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,457783.0,SSM2425JWGRN00023,2024-04-08,26000009,"2,3 DCP IIND CROP",24EDCPY1110074,KGS,300.0,41.67,12499.77
225,226,293463,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,457783.0,SSM2425JWGRN00023,2024-04-08,26000009,"2,3 DCP IIND CROP",24EDCPY1110075,KGS,200.0,53.0,10599.35
226,227,293463,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,457783.0,SSM2425JWGRN00023,2024-04-08,26000009,"2,3 DCP IIND CROP",24EDCPY1110076,KGS,250.0,44.0,10999.41
227,228,293463,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,457783.0,SSM2425JWGRN00023,2024-04-08,26000009,"2,3 DCP IIND CROP",24EDCPY1110077,KGS,300.0,31.0,9299.49
228,229,293463,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,457783.0,SSM2425JWGRN00023,2024-04-08,26000009,"2,3 DCP IIND CROP",24EDCPY1110078,KGS,200.0,50.0,10000.0
229,230,293463,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,457783.0,SSM2425JWGRN00023,2024-04-08,26000009,"2,3 DCP IIND CROP",24EDCPY1050033,KGS,309.0,44.64,13794.04
230,231,293463,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,457783.0,SSM2425JWGRN00023,2024-04-08,26000009,"2,3 DCP IIND CROP",24EDCPY1110079,KGS,200.0,65.01,13001.65
231,232,293463,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,457783.0,SSM2425JWGRN00023,2024-04-08,26000009,"2,3 DCP IIND CROP",24EDCPY1110080,KGS,200.0,62.5,12500.0
232,233,293463,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,457783.0,SSM2425JWGRN00023,2024-04-08,26000009,"2,3 DCP IIND CROP",24EDCPY1110081,KGS,140.0,85.71,11998.66
233,234,293463,,,,"2,3 DI CHLORO PYRIDINE",,,,,,,,,,,457783.0,SSM2425JWGRN00023,2024-04-08,26000009,"2,3 DCP IIND CROP",24EDCPY1110082,KGS,100.0,110.0,10999.69
